StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q124,Q124_7_TEXT,Year,Transfer,Gender,Gender_5_TEXT,International,Housing,Housing_8_TEXT,Used Methods ,Accessibility,Walk to Bus Time ,Commute Time ,Days on Campus ,Bus Pass Impact,Class Pass Fee Know ,Support Class Pass ,Clipper Card Value ,free_fall_freq,free_fall_conf,normal_fall_freq,normal_fall_conf,half_fall_freq,half_fall_conf,extra_fall_freq,extra_fall_conf,double_fall_freq,double_fall_conf,free_spring_freq,free_spring_conf,normal_spring_freq,normal_spring_conf,half_spring_freq,half_spring_conf,extra_spring_freq,extra_spring_conf,double_spring_freq,double_spring_conf,Q118,free_sum_freq,free_sum_conf,normal_sum_freq,normal_sum_conf,half_sum_freq,half_sum_conf,extra_sum_freq,extra_sum_conf,double_sum_freq,double_sum_conf,Q132,Q136,Q122,Q130,Q130_6_TEXT,Q153,Q153_4_TEXT,Q154,Q154_2_TEXT,Q109,Q110,Q156,Q156_6_TEXT,Q112,Q112_4_TEXT,Q113,Q113_2_TEXT,avg_demand_free,n_observations_free,avg_demand_half,n_observations_half,avg_demand_normal,n_observations_normal,avg_demand_extra,n_observations_extra,avg_demand_double,n_observations_double
10/29/2024 17:11,10/29/2024 17:15,IP Address,50.115.87.178,100,237,TRUE,10/29/2024 17:15,R_3js9RqGuESfAzuy,,,,,37.1835,-121.7714,anonymous,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,2,15-Oct,7,Yes,No,Yes,0 - 15,2,4,6,4,6,4,1,3,0,5,2,5,0,5,1,5,0,5,1,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,2.0,2,3.5,2,3.0,2,0.5,2,0.5,2
10/29/2024 17:17,10/29/2024 17:20,IP Address,174.219.198.236,100,178,TRUE,10/29/2024 17:20,R_7rVnR15WrUNMkZo,,,,,38.5639,-121.4418,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,7,10-May,5,Yes,No,Yes,30 - 45 ,2,2,1,3,2,3,1,3,0,3,3,3,3,2,3,3,3,3,2,3,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,2,"Bart,CalTrain",,"Commuting to school/work,Travel",,"San Francisco,North Bay (e.g. Marin County, Sausalito)",,2.5,2,2.5,2,2.0,2,2.0,2,1.0,2
10/29/2024 17:17,10/29/2024 17:21,IP Address,136.152.214.248,100,249,TRUE,10/29/2024 17:21,R_6MLReWm6wYza0wA,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,15,15 - 20,5,Yes,Yes,Yes,75 - 100 ,10,4,8,4,7,4,4,5,0,5,10,5,5,4,10,5,5,4,3,4,Yes,5.0,5,3.0,5,5.0,5,3.0,5,3.0,5,Yes,2,No,,,,,,,0 - 50,5,"Bart,San Fransisco Bay Ferry",,"Commuting to school/work,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,8.333333333333334,3,7.333333333333333,3,5.333333333333333,3,4.0,3,2.0,3
10/29/2024 17:16,10/29/2024 17:24,IP Address,172.59.129.139,100,439,TRUE,10/29/2024 17:24,R_6Rj8T25VpuOPpnj,,,,,37.6736,-122.0944,qr,EN,"Tabling,From a friend",,Sophomore (2nd year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,AC Transit Bus,I lived within a 3 minute walk of a stop,3,0 - 5,0,Yes,Yes,Yes,30 - 45 ,3,3,1,3,2,4,0,1,0,5,2,2,0,2,0,1,2,3,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,Travel,,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,2.5,2,1.0,2,0.5,2,1.0,2,0.0,2
10/29/2024 17:28,10/29/2024 17:30,IP Address,73.70.82.157,100,125,TRUE,10/29/2024 17:30,R_73Ubpr3mdAW9Jas,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"Scooter,AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,5,10-May,5,Yes,Yes,No,30 - 45 ,2,4,0,5,1,3,0,5,0,5,3,4,1,3,2,3,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,4,"Bart,CalTrain,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,2.5,2,1.5,2,0.5,2,0.0,2,0.0,2
10/29/2024 17:26,10/29/2024 17:31,IP Address,136.152.214.176,100,291,TRUE,10/29/2024 17:31,R_1fmC06mJOlPPNZf,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 3 minute walk of a stop,4,10-May,5,Yes,No,Yes,60 - 75 ,5,3,3,3,4,3,2,3,2,3,7,3,3,3,5,3,2,3,2,3,Yes,10.0,5,10.0,5,10.0,5,10.0,5,10.0,5,Yes,2,No,,,,,,,50 - 100,5,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Commuting to school/work,Travel",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,7.333333333333333,3,6.333333333333333,3,5.333333333333333,3,4.666666666666667,3,4.666666666666667,3
10/29/2024 17:31,10/29/2024 17:35,IP Address,73.162.6.134,100,230,TRUE,10/29/2024 17:35,R_3Grm8sqswbtvgVp,,,,,37.8657,-122.2571,qr,EN,From a friend,,Senior (4+ year),Yes,Male,,No,Other residence outside of Berkeley (e.g. house/apartment),,"AC Transit Bus,Car,Walking",I lived within a 3 minute walk of a stop,8,15 - 20,3,Yes,No,No,30 - 45 ,6,5,6,5,7,4,2,3,0,5,6,3,6,4,7,4,3,4,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,"Bart,CalTrain",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,6.0,2,7.0,2,6.0,2,2.5,2,0.0,2
10/29/2024 17:33,10/29/2024 17:39,IP Address,136.152.214.222,100,369,TRUE,10/29/2024 17:39,R_6yntcYgSbYawDBv,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,1,0 - 5,5,Yes,No,Yes,45 - 60 ,1,4,1,4,2,4,1,3,0,3,1,4,1,4,3,4,1,3,0,3,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,1.0,2,2.5,2,1.0,2,1.0,2,0.0,2
10/29/2024 17:41,10/29/2024 17:45,IP Address,136.152.214.229,100,238,TRUE,10/29/2024 17:45,R_3fD3kprpYHz7kSl,,,,,37.8657,-122.2571,anonymous,EN,From a friend,,Sophomore (2nd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,Scooter,I lived within a 5 minute walk of a stop,20,30 +,6,Yes,Yes,No,0 - 15,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,Bart,,Commuting to school/work,,San Francisco,,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/29/2024 17:42,10/29/2024 17:45,IP Address,12.164.156.194,100,193,TRUE,10/29/2024 17:45,R_6jTJqk0H1G78tan,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Freshman (1st year),No,Female,,Yes,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,1,0 - 5,5,Yes,No,Yes,45 - 60 ,3,3,1,3,2,4,0,4,0,5,2,4,1,3,1,4,0,4,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,3,"Bart,Muni",,"Commuting to school/work,Travel",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,2.5,2,1.5,2,1.0,2,0.0,2,0.0,2
10/29/2024 17:44,10/29/2024 17:54,IP Address,172.56.209.59,100,558,TRUE,10/29/2024 17:54,R_3R4Vw9kcn813nMc,,,,,36.122,-115.086,qr,EN,Tabling,,Senior (4+ year),Yes,Male,,Yes,Other residence in Berkeley (e.g. house/apartment),,"Scooter,AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 5 minute walk of a stop,8,20 - 30,3,Yes,No,Yes,75 - 100 ,5,5,2,4,2,2,2,4,2,4,3,1,2,1,2,1,2,1,2,1,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,"Bart,San Fransisco Bay Ferry",,Travel,,San Francisco,,4.0,2,2.0,2,2.0,2,2.0,2,2.0,2
10/29/2024 17:55,10/29/2024 18:01,IP Address,73.158.63.224,100,369,TRUE,10/29/2024 18:01,R_5G0TWrVmLXd3TxV,,,,,37.8922,-122.2729,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Senior (4+ year),Yes,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,30,20 - 30,2,Yes,No,Yes,0 - 15,20,4,2,3,11,4,2,3,1,5,30,5,4,5,30,5,3,5,2,5,Yes,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,16.666666666666668,3,13.666666666666666,3,2.0,3,1.6666666666666667,3,1.0,3
10/29/2024 18:07,10/29/2024 18:12,IP Address,136.152.209.91,100,261,TRUE,10/29/2024 18:12,R_7eFtkQZEa4o3LkL,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 5 minute walk of a stop,10,10-May,4,Yes,Yes,Yes,15 - 30 ,3,5,2,5,2,5,0,5,0,5,3,5,0,5,2,5,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,"Bart,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,3.0,2,2.0,2,1.0,2,0.0,2,0.0,2
10/29/2024 18:20,10/29/2024 18:23,IP Address,136.152.214.101,100,170,TRUE,10/29/2024 18:23,R_31Z5ir6eOVbq9d7,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Senior (4+ year),Yes,Male,,Yes,Other residence outside of Berkeley (e.g. house/apartment),,Car,I lived within a 15+ minute walk of a stop,6,15 - 20,7,Yes,Yes,Yes,125 - 150 ,4,4,6,4,5,4,2,4,3,4,5,3,6,4,5,5,5,4,6,5,Yes,6.0,2,6.0,5,6.0,4,5.0,3,5.0,3,No,2,No,,,,,,,0 - 50,3,Bart,,"Commuting to school/work,Travel",,San Francisco,,5.0,3,5.333333333333333,3,6.0,3,4.0,3,4.666666666666667,3
10/29/2024 18:53,10/29/2024 18:58,IP Address,136.152.214.169,100,290,TRUE,10/29/2024 18:58,R_1lKZMNICTDNQmQc,,,,,37.8736,-122.257,qr,EN,Other (please specify):,Slack ,Senior (4+ year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 5 minute walk of a stop,6,10-May,7,Yes,Yes,Yes,100 - 125 ,2,3,0,4,1,4,0,4,0,5,2,4,1,4,1,4,0,4,0,4,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,4,"Bart,CalTrain,San Fransisco Bay Ferry",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,2.0,2,1.0,2,0.5,2,0.0,2,0.0,2
10/29/2024 18:53,10/29/2024 19:01,IP Address,67.175.215.105,100,507,TRUE,10/29/2024 19:01,R_7nEwCr1ypu20ESZ,,,,,41.8018,-87.5993,qr,EN,From a friend,,Senior (4+ year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 3 minute walk of a stop,15,15-Oct,5,Yes,Yes,Yes,75 - 100 ,3,4,2,5,3,5,0,5,0,5,3,4,2,5,3,5,2,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,150 - 200,5,"Bart,CalTrain,San Fransisco Bay Ferry,Muni,Other, Please Specify",VTA,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,3.0,2,3.0,2,2.0,2,1.0,2,0.0,2
10/29/2024 19:03,10/29/2024 19:06,IP Address,192.184.205.13,100,160,TRUE,10/29/2024 19:06,R_5uXZ5seDuPLyiAh,,,,,37.8637,-122.276,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,7,15-Oct,4,Yes,Yes,Yes,30 - 45 ,2,3,0,5,0,5,0,5,0,5,3,4,0,5,0,4,0,4,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,4,Bart,,Commuting to school/work,,San Francisco,,2.5,2,0.0,2,0.0,2,0.0,2,0.0,2
10/29/2024 19:06,10/29/2024 19:09,IP Address,104.28.111.138,100,214,TRUE,10/29/2024 19:09,R_5ikc9pToZca0aHV,,,,,37.8075,-122.2644,qr,EN,From a friend,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 5 minute walk of a stop,10,15 - 20,7,Yes,No,Yes,75 - 100 ,10,4,0,4,0,4,0,5,0,5,5,3,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,100 - 150,3,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,7.5,2,0.0,2,0.0,2,0.0,2,0.0,2
10/29/2024 18:48,10/29/2024 19:22,IP Address,135.180.246.227,100,2018,TRUE,10/29/2024 19:22,R_1kuhE4xGvXlHYYx,,,,,37.8611,-122.2564,qr,EN,Other (please specify):,BER,Senior (4+ year),Yes,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"Scooter,AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,5,15-Oct,5,Yes,No,Yes,45 - 60 ,8,4,3,4,2,5,1,4,0,5,8,4,2,4,3,4,1,4,0,5,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,4,"Bart,CalTrain,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,8.0,2,2.5,2,2.5,2,1.0,2,0.0,2
10/29/2024 20:09,10/29/2024 20:11,IP Address,135.180.49.246,100,137,TRUE,10/29/2024 20:11,R_12MAJFwu9ZCqaWh,,,,,37.8611,-122.2564,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Female,,Yes,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,AC Transit Bus,I lived within a 10 minute walk of a stop,4,15 - 20,5,Yes,Yes,Yes,45 - 60 ,4,3,2,2,3,3,1,4,3,2,2,3,3,3,1,3,3,3,3,3,Yes,4.0,1,4.0,3,1.0,3,4.0,4,7.0,3,No,2,Yes,San Fransisco Bay Ferry,,Accessing public services (e.g. airport),,"North Bay (e.g. Marin County, Sausalito)",,150 - 200,3,,,,,,,3.3333333333333335,3,1.6666666666666667,3,3.0,3,2.6666666666666665,3,4.333333333333333,3
10/29/2024 20:50,10/29/2024 20:53,IP Address,136.152.209.68,100,208,TRUE,10/29/2024 20:53,R_7j112T0fcxO2iWt,,,,,37.8657,-122.2571,qr,EN,From a friend,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,5,0 - 5,0,Yes,No,No,0 - 15,1,3,0,5,0,5,0,5,0,5,0,5,0,5,1,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain",,Travel,,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,0.5,2,0.5,2,0.0,2,0.0,2,0.0,2
10/29/2024 20:49,10/29/2024 20:54,IP Address,136.152.17.59,100,329,TRUE,10/29/2024 20:54,R_7PCBMKMjHMFmBfX,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),Yes,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,5,15-Oct,6,Yes,No,Yes,45 - 60 ,2,4,1,5,2,4,1,5,1,5,2,5,1,5,2,5,1,5,1,5,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,4,Bart,,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,2.0,2,2.0,2,1.0,2,1.0,2,1.0,2
10/29/2024 21:01,10/29/2024 21:06,IP Address,98.207.52.110,100,320,TRUE,10/29/2024 21:06,R_5l0NpP2l9yYefQs,,,,,37.8637,-122.276,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),No,Female,,Yes,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,5,0 - 5,5,Yes,Yes,No,15 - 30 ,0,4,0,4,0,4,0,4,0,5,0,5,0,5,0,5,0,5,0,5,Yes,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,Yes,2,No,,,,,,,0 - 50,4,"Bart,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3
10/29/2024 22:01,10/29/2024 22:05,IP Address,172.251.140.183,100,212,TRUE,10/29/2024 22:05,R_3VIrnveWOgBYdNN,,,,,33.9938,-117.7589,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,5,10-May,3,Yes,No,No,30 - 45 ,2,5,2,5,5,5,1,5,0,5,0,5,2,5,2,5,2,5,2,5,Yes,1.0,5,0.0,5,0.0,5,0.0,5,0.0,5,No,2,No,,,,,,,0 - 50,5,"Bart,Muni",,Travel,,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,1.0,3,2.3333333333333335,3,1.3333333333333333,3,1.0,3,0.6666666666666666,3
10/30/2024 1:25,10/30/2024 1:36,IP Address,75.142.213.201,100,657,TRUE,10/30/2024 1:36,R_5esGIoQJJGyeguc,,,,,34.0915,-118.1307,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),Yes,Female,,No,Campus-operated apartments / suites,,"Scooter,Walking",I lived within a 3 minute walk of a stop,10,0 - 5,5,Yes,No,No,0 - 15,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry",,"Commuting to school/work,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/30/2024 10:57,10/30/2024 11:04,IP Address,104.28.58.1,100,440,TRUE,10/30/2024 11:04,R_7q4nHyQCcXCmOjm,,,,,42.3471,-83.2899,anonymous,EN,From a friend,,Sophomore (2nd year),No,Male,,No,Cooperative housing,,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,5,10-May,5,Yes,No,Yes,45 - 60 ,14,4,0,5,5,4,0,5,0,5,14,4,2,4,2,3,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,14.0,2,3.5,2,1.0,2,0.0,2,0.0,2
10/30/2024 11:31,10/30/2024 11:34,IP Address,136.152.209.4,100,162,TRUE,10/30/2024 11:34,R_5NYAnhxdgf8rSil,,,,,37.8657,-122.2571,qr,EN,Tabling,,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 10 minute walk of a stop,4,10-May,0,Yes,Yes,No,15 - 30 ,1,4,2,3,2,4,3,4,2,4,3,4,4,5,3,4,3,4,3,4,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,Bart,,Commuting to school/work,,"South Bay & Peninsula (e.g. San Jose, Palo Alto)",,2.0,2,2.5,2,3.0,2,3.0,2,2.5,2
10/30/2024 11:31,10/30/2024 11:35,IP Address,107.127.14.116,100,201,TRUE,10/30/2024 11:35,R_71QToEYJ7wm8GCN,,,,,37.4025,-121.866,qr,EN,"Tabling,From a friend",,Senior (4+ year),No,Female,,No,Other residence outside of Berkeley (e.g. house/apartment),,Walking,I lived within a 5 minute walk of a stop,10,15 - 20,7,Yes,No,Yes,45 - 60 ,4,5,5,5,6,4,6,2,6,3,7,2,8,5,6,1,7,2,8,2,Yes,10.0,2,8.0,2,10.0,2,7.0,1,8.0,2,No,2,Yes,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,150 - 200,2,,,,,,,7.0,3,7.333333333333333,3,7.0,3,6.666666666666667,3,7.333333333333333,3
10/30/2024 11:33,10/30/2024 11:37,IP Address,104.28.111.132,100,274,TRUE,10/30/2024 11:37,R_33YBYMIbGP3Gmjv,,,,,37.7506,-122.4121,qr,EN,Tabling,,Sophomore (2nd year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"Bike,AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,3,15-Oct,6,Yes,No,Yes,75 - 100 ,3,3,1,4,3,4,1,5,0,5,3,5,0,5,2,4,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,3,"Bart,San Fransisco Bay Ferry",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,San Francisco,,3.0,2,2.5,2,0.5,2,0.5,2,0.0,2
10/30/2024 12:08,10/30/2024 12:10,IP Address,172.56.209.208,100,119,TRUE,10/30/2024 12:10,R_5B53fXd5F0JrZ3H,,,,,36.122,-115.086,qr,EN,Tabling,,Junior (3rd year),Yes,Female,,Yes,Other residence outside of Berkeley (e.g. house/apartment),,"AC Transit Bus,Car",I lived within a 15+ minute walk of a stop,8,20 - 30,3,No,No,No,30 - 45 ,1,1,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,Bart,,Travel,,San Francisco,,0.5,2,0.0,2,0.5,2,0.0,2,0.0,2
10/30/2024 12:06,10/30/2024 12:10,IP Address,136.152.214.33,100,219,TRUE,10/30/2024 12:10,R_7pYx13r64IYxNQj,,,,,37.8736,-122.257,qr,EN,Tabling,,Sophomore (2nd year),No,Female,,Yes,Other residence outside of Berkeley (e.g. house/apartment),,AC Transit Bus,I lived within a 15+ minute walk of a stop,3,10-May,5,Yes,Yes,Yes,0 - 15,10,4,1,5,1,5,0,5,0,5,10,4,1,5,0,5,1,5,1,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,4,Bart,,Accessing public services (e.g. airport),,"San Francisco,North Bay (e.g. Marin County, Sausalito)",,10.0,2,0.5,2,1.0,2,0.5,2,0.5,2
10/30/2024 12:06,10/30/2024 12:13,IP Address,108.147.93.76,100,373,TRUE,10/30/2024 12:13,R_5qUONnjO59XOwV3,,,,,37.2941,-121.8996,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,7,15-Oct,5,No,Yes,Yes,15 - 30 ,3,4,0,4,3,3,0,5,0,5,3,4,1,4,3,4,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,"Bart,CalTrain",,"Accessing public services (e.g. airport),Other, Please specify",Going home,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,3.0,2,3.0,2,0.5,2,0.0,2,0.0,2
10/30/2024 12:10,10/30/2024 12:13,IP Address,104.28.111.193,100,166,TRUE,10/30/2024 12:13,R_38Dgaj8u32Z3RXX,,,,,47.6597,-117.4291,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Campus-operated apartments / suites,,Walking,I lived within a 3 minute walk of a stop,4,10-May,3,Yes,No,Yes,15 - 30 ,10,5,2,2,1,1,3,3,6,3,9,5,3,3,7,3,4,4,2,3,No,,,,,,,,,,,No,2,No,,,,,,,100 - 150,3,Bart,,Commuting to school/work,,"East Bay (e.g. Berkeley, Oakland)",,9.5,2,4.0,2,2.5,2,3.5,2,4.0,2
10/30/2024 12:11,10/30/2024 12:13,IP Address,107.127.14.52,100,162,TRUE,10/30/2024 12:13,R_5snlIZANWSZcXgl,,,,,37.4025,-121.866,qr,EN,Tabling,,Senior (4+ year),Yes,Female,,No,Other residence outside of Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,10,15 - 20,6,Yes,Yes,Yes,0 - 15,4,5,0,5,0,5,0,5,0,5,3,4,0,5,0,5,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel",,San Francisco,,3.5,2,0.0,2,0.0,2,0.0,2,0.0,2
